YEAR,CAR NAME,MODEL,ENGINE SIZE,CYLINDERS,FUEL TYPE,FUEL CONSUMPTION,CO2 EMISSIONS 
2008,VOLKSWAGEN,PASSAT 4MOTION WAGON,3.6,6,Z,12.8,248
2008,VOLKSWAGEN,PASSAT WAGON,2,4,Z,10.6,207
2008,VOLKSWAGEN,PASSAT WAGON,2,4,Z,10.1,198
2008,VOLKSWAGEN,RABBIT,2.5,5,X,10.6,207
2008,VOLKSWAGEN,RABBIT,2.5,5,X,10.8,207
2008,VOLKSWAGEN,TOUAREG,3.6,6,Z,14.9,294
2008,VOLKSWAGEN,TOUAREG,4.2,8,Z,17.1,336
2008,VOLVO,C30 2.4i,2.4,5,Z,10.5,205
2008,VOLVO,C30 2.4i,2.4,5,Z,10.5,205
2008,VOLVO,C30 T5,2.5,5,Z,11.1,216
2008,VOLVO,C30 T5,2.5,5,Z,10.7,207
2008,VOLVO,C70 T5,2.5,5,Z,11.4,223
2008,VOLVO,C70 T5,2.5,5,Z,11.3,221
2008,VOLVO,S40 2.4i,2.4,5,Z,10.5,205
2008,VOLVO,S40 2.4i,2.4,5,Z,10.5,205
2008,VOLVO,S40 T5,2.5,5,Z,11.1,216
2008,VOLVO,S40 T5,2.5,5,Z,10.7,207
2008,VOLVO,S40 T5 AWD,2.5,5,Z,11.7,228
2008,VOLVO,S40 T5 AWD,2.5,5,Z,12,232
2008,VOLVO,S60 2.5T,2.5,5,Z,11.2,218
2008,VOLVO,S60 2.5T,2.5,5,Z,11.1,216
2008,VOLVO,S60 2.5T AWD,2.5,5,Z,11.9,230
2008,VOLVO,S60 2.5T AWD,2.5,5,Z,11.7,228
2008,VOLVO,S60 T5,2.4,5,Z,11.8,228
2008,VOLVO,S60 T5,2.4,5,Z,11.4,225
2008,VOLVO,S80 3.2,3.2,6,Z,13.3,255
2008,VOLVO,S80 3.2 AWD,3.2,6,Z,13.3,253
2008,VOLVO,S80 T6 AWD,3,6,Z,13.7,264
2008,VOLVO,S80 V8 AWD,4.4,8,Z,13.8,264
2008,VOLVO,V50 2.4,2.4,5,Z,10.5,205
2008,VOLVO,V50 2.4,2.4,5,Z,10.5,205
2008,VOLVO,V50 T5,2.5,5,Z,11.1,216
2008,VOLVO,V50 T5,2.5,5,Z,10.7,207
2008,VOLVO,V50 T5 AWD,2.5,5,Z,11.7,228
2008,VOLVO,V50 T5 AWD,2.5,5,Z,12,232
2008,VOLVO,V70 3.2,3.2,6,Z,13.3,255
2008,VOLVO,XC70 3.2 AWD,3.2,6,Z,14.4,276
2008,VOLVO,XC90 3.2,3.2,6,Z,14.9,292
2008,VOLVO,XC90 3.2 AWD,3.2,6,Z,15.1,297
2008,VOLVO,XC90 V8 AWD,4.4,8,Z,16.2,315
2009,ACURA,CSX,2,4,X,9.5,186
2009,ACURA,CSX,2,4,X,8.7,177
2009,ACURA,CSX,2,4,Z,10.2,200
2009,ACURA,MDX AWD,3.7,6,Z,13.8,278
2009,ACURA,RDX AWD TURBO,2.3,4,Z,12.5,253
2009,ACURA,RL AWD,3.7,6,Z,13.1,258
2009,ACURA,TL,3.5,6,Z,11.6,223
2009,ACURA,TL AWD,3.7,6,Z,12.3,239
2009,ACURA,TSX,2.4,4,Z,9.6,189
2009,ACURA,TSX,2.4,4,Z,10.5,205
2009,ASTON MARTIN,DB9,5.9,12,Z,17.3,327
2009,ASTON MARTIN,DB9,5.9,12,Z,18.9,361
2009,ASTON MARTIN,DBS #,5.9,12,Z,18.1,343
2009,ASTON MARTIN,DBS #,5.9,12,Z,19.1,368
2009,ASTON MARTIN,V8 VANTAGE,4.7,8,Z,16.4,315
2009,ASTON MARTIN,V8 VANTAGE,4.7,8,Z,17.4,331
2009,AUDI,A3,2,4,Z,9.4,191
2009,AUDI,A3,2,4,Z,10.4,200
2009,AUDI,A3 QUATTRO,2,4,Z,9.6,198
2009,AUDI,A3 QUATTRO,3.2,6,Z,11.3,225
2009,AUDI,A4 AVANT QUATTRO,2,4,Z,10.1,205
2009,AUDI,A4 CABRIOLET,2,4,Z,9,179
2009,AUDI,A4 CABRIOLET QUATTRO,2,4,Z,10.1,205
2009,AUDI,A4 CABRIOLET QUATTRO,3.1,6,Z,12.3,237
2009,AUDI,A4 QUATTRO,2,4,Z,10.1,205
2009,AUDI,A4 QUATTRO,3.2,6,Z,12.1,232
2009,AUDI,A5 QUATTRO,3.2,6,Z,12.1,232
2009,AUDI,A5 QUATTRO,3.2,6,Z,12.7,242
2009,AUDI,A6 QUATTRO,4.2,8,Z,13.1,258
2009,AUDI,A8,4.2,8,Z,13.1,258
2009,AUDI,A8L,4.2,8,Z,13.1,258
2009,AUDI,A8L,6,12,Z,16.4,315
2009,AUDI,Q7,3.6,6,Z,14.8,294
2009,AUDI,Q7,4.2,8,Z,16.1,320
2009,AUDI,R8,4.2,8,Z,17,329
2009,AUDI,R8,4.2,8,Z,17.1,322
2009,AUDI,R8,5.2,10,Z,16.5,324
2009,AUDI,R8,5.2,10,Z,19.1,361
2009,AUDI,S4 CABRIOLET,4.2,8,Z,15.5,297
2009,AUDI,S4 CABRIOLET,4.2,8,Z,16.2,313
2009,AUDI,S5,4.2,8,Z,12.8,255
2009,AUDI,S5,4.2,8,Z,15.1,290
2009,AUDI,S6,5.2,10,Z,15.2,299
2009,AUDI,S8,5.2,10,Z,16.6,322
2009,AUDI,TT COUPE,2,4,Z,9,179
2009,AUDI,TT COUPE QUATTRO,2,4,Z,9.6,196
2009,AUDI,TT COUPE QUATTRO,3.2,6,Z,11.7,232
2009,AUDI,TT COUPE QUATTRO,3.2,6,Z,12.6,244
2009,AUDI,TT ROADSTER,2,4,Z,9.2,184
2009,AUDI,TT ROADSTER QUATTRO,2,4,Z,9.6,196
2009,AUDI,TT ROADSTER QUATTRO,3.2,6,Z,11.7,232
2009,AUDI,TT ROADSTER QUATTRO,3.2,6,Z,12.6,244
2009,BENTLEY,ARNAGE,6.8,8,Z,22.3,426
2009,BENTLEY,ARNAGE RL,6.8,8,Z,22.7,426
2009,BENTLEY,AZURE,6.8,8,Z,22.7,426
2009,BENTLEY,BROOKLANDS,6.8,8,Z,22.3,426
2009,BENTLEY,CONTINENTAL FLYING SPUR,6,12,Z,20.9,386
2009,BENTLEY,CONTINENTAL GT,6,12,Z,20.4,380
2009,BENTLEY,CONTINENTAL GTC,6,12,Z,20.9,386
2009,BMW,128i CABRIOLET,3,6,Z,11.4,221
2009,BMW,128i CABRIOLET,3,6,Z,11.3,214
2009,BMW,128i COUPE,3,6,Z,11.3,214
2009,BMW,128i COUPE,3,6,Z,11.3,214
2009,BMW,135i CABRIOLET,3,6,Z,11.9,230
2009,BMW,135i CABRIOLET,3,6,Z,12.3,235
2009,BMW,135i COUPE,3,6,Z,11.9,230
2009,BMW,135i COUPE,3,6,Z,12,232
2009,BMW,323i SEDAN,2.5,6,Z,11.2,212
2009,BMW,323i SEDAN,2.5,6,Z,11.1,212
2009,BMW,328i CABRIOLET,3,6,Z,11.4,221
2009,BMW,328i CABRIOLET,3,6,Z,12.2,232
2009,BMW,328i COUPE,3,6,Z,11.3,214
2009,BMW,328i COUPE,3,6,Z,11.3,214
2009,BMW,328i SEDAN,3,6,Z,11.3,214
2009,BMW,328i SEDAN,3,6,Z,11.3,214
2009,BMW,328i xDRIVE COUPE,3,6,Z,11.9,230
2009,BMW,328i xDRIVE COUPE,3,6,Z,12.3,235
2009,BMW,328i xDRIVE SEDAN,3,6,Z,11.9,230
2009,BMW,328i xDRIVE SEDAN,3,6,Z,12.3,235
2009,BMW,328i xDRIVE TOURING,3,6,Z,11.9,230
2009,BMW,328i xDRIVE TOURING,3,6,Z,12.3,235
2009,BMW,335d SEDAN,3,6,D,9,200
2009,BMW,335i CABRIOLET,3,6,Z,11.9,230
2009,BMW,335i CABRIOLET,3,6,Z,12.3,235
2009,BMW,335i COUPE,3,6,Z,11.9,230
2009,BMW,335i COUPE,3,6,Z,12.3,235
2009,BMW,335i SEDAN,3,6,Z,11.9,230
2009,BMW,335i SEDAN,3,6,Z,12.3,235
2009,BMW,335i xDRIVE COUPE,3,6,Z,12.2,237
2009,BMW,335i xDRIVE COUPE,3,6,Z,12.5,242
2009,BMW,335i xDRIVE SEDAN,3,6,Z,12.2,237
2009,BMW,335i xDRIVE SEDAN,3,6,Z,12.5,242
2009,BMW,528i SEDAN,3,6,Z,11.4,221
2009,BMW,528i SEDAN,3,6,Z,11.3,214
2009,BMW,528i xDRIVE SEDAN,3,6,Z,11.9,230
2009,BMW,528i xDRIVE SEDAN,3,6,Z,12.3,235
2009,BMW,535i xDRIVE SEDAN,3,6,Z,12.2,237
2009,BMW,535i xDRIVE SEDAN,3,6,Z,12.5,242
2009,BMW,535i xDRIVE TOURING,3,6,Z,12.8,246
2009,BMW,535i xDRIVE TOURING,3,6,Z,13.5,258
2009,BMW,550i SEDAN,4.8,8,Z,13.4,258
2009,BMW,550i SEDAN,4.8,8,Z,13.9,269
2009,BMW,650i CABRIOLET,4.8,8,Z,14,267
2009,BMW,650i CABRIOLET,4.8,8,Z,15,290
2009,BMW,650i COUPE,4.8,8,Z,13.4,258
2009,BMW,650i COUPE,4.8,8,Z,13.9,269
2009,BMW,M3 CABRIOLET,4,8,Z,15.7,304
2009,BMW,M3 CABRIOLET,4,8,Z,15.7,304
2009,BMW,M3 COUPE,4,8,Z,15.4,297
2009,BMW,M3 COUPE,4,8,Z,15.3,294
2009,BMW,M3 SEDAN,4,8,Z,15.4,297
2009,BMW,M3 SEDAN,4,8,Z,15.3,294
2009,BMW,M5 SEDAN,5,10,Z,18.1,345
2009,BMW,M5 SEDAN,5,10,Z,19.8,375
2009,BMW,M6 CABRIOLET,5,10,Z,18,340
2009,BMW,M6 CABRIOLET,5,10,Z,20.3,377
2009,BMW,M6 COUPE,5,10,Z,18.1,343
2009,BMW,M6 COUPE,5,10,Z,19.8,373
2009,BMW,X3 xDRIVE 30i,3,6,Z,12.2,242
2009,BMW,X3 xDRIVE 30i,3,6,Z,12.5,244
2009,BMW,X5 xDRIVE 30i,3,6,Z,13.6,269
2009,BMW,X5 xDRIVE 35d,3,6,D,10.7,251
2009,BMW,X5 xDRIVE 48i,4.8,8,Z,15.6,304
2009,BMW,X6 xDRIVE 35i,3,6,Z,14.4,285
2009,BMW,X6 xDRIVE 50i,4.4,8,Z,17.1,329
2009,BUICK,ALLURE,3.8,6,X,12,225
2009,BUICK,ALLURE,5.3,8,Z,12.9,248
2009,BUICK,ENCLAVE,3.6,6,X,12.7,248
2009,BUICK,ENCLAVE AWD,3.6,6,X,13.4,262
2009,BUICK,LUCERNE,4.6,8,Z,13.8,264
2009,BUICK,LUCERNE FFV,3.9,6,X,12,230
2009,BUICK,LUCERNE FFV,3.9,6,E,16.3,216
2009,CADILLAC,CTS,3.6,6,X,11.7,225
2009,CADILLAC,CTS,3.6,6,X,12.9,244
2009,CADILLAC,CTS #,3.6,6,X,12.2,232
2009,CADILLAC,CTS #,3.6,6,X,13.3,251
2009,CADILLAC,CTS #,6.2,8,Z,17.5,301
2009,CADILLAC,CTS #,6.2,8,Z,15,336
2009,CADILLAC,CTS AWD,3.6,6,X,12.3,237
2009,CADILLAC,CTS AWD #,3.6,6,X,12.5,237
2009,CADILLAC,DTS,4.6,8,Z,13.8,264
2009,CADILLAC,ESCALADE AWD FFV,6.2,8,Z,17.7,336
2009,CADILLAC,ESCALADE AWD FFV,6.2,8,E,22.7,307
2009,CADILLAC,SRX,3.6,6,X,14.1,269
2009,CADILLAC,SRX,4.6,8,Z,15.8,301
2009,CADILLAC,SRX AWD,3.6,6,X,14.8,283
2009,CADILLAC,SRX AWD,4.6,8,Z,16,306
2009,CADILLAC,STS,3.6,6,X,12.2,232
2009,CADILLAC,STS,4.4,8,Z,16.4,315
2009,CADILLAC,STS,4.6,8,Z,14.1,262
2009,CADILLAC,STS AWD,3.6,6,X,12.5,237
2009,CADILLAC,STS AWD,4.6,8,Z,14.2,274
2009,CADILLAC,XLR,4.4,8,Z,15.4,283
2009,CADILLAC,XLR,4.6,8,Z,14.1,262
2009,CHEVROLET,AVALANCHE,5.3,8,X,15,292
2009,CHEVROLET,AVALANCHE,6,8,X,15.6,301
2009,CHEVROLET,AVALANCHE FFV,5.3,8,X,15,292
2009,CHEVROLET,AVALANCHE FFV,5.3,8,E,20.6,277
2009,CHEVROLET,AVEO,1.6,4,X,8.2,163
2009,CHEVROLET,AVEO,1.6,4,X,7.9,159
2009,CHEVROLET,AVEO 5,1.6,4,X,8.2,163
2009,CHEVROLET,AVEO 5,1.6,4,X,7.9,159
2009,CHEVROLET,COBALT,2.2,4,X,8.7,170
2009,CHEVROLET,COBALT,2.2,4,X,8.4,168
2009,CHEVROLET,COBALT TURBO,2,4,Z,9.4,189
2009,CHEVROLET,COBALT XFE,2.2,4,X,8,156
2009,CHEVROLET,COLORADO,2.9,4,X,11.5,232
2009,CHEVROLET,COLORADO,2.9,4,X,11.6,232
2009,CHEVROLET,COLORADO,3.7,5,X,12.5,248
2009,CHEVROLET,COLORADO,5.3,8,X,13.6,271
2009,CHEVROLET,COLORADO 4X4,2.9,4,X,11.9,242
2009,CHEVROLET,COLORADO 4X4,2.9,4,X,12,239
2009,CHEVROLET,COLORADO 4X4,3.7,5,X,12.7,253
2009,CHEVROLET,COLORADO 4X4,5.3,8,X,14.8,297
2009,CHEVROLET,COLORADO CHASSIS CAB,3.7,5,X,13.8,278
2009,CHEVROLET,COLORADO CHASSIS CAB 4X4,3.7,5,X,13.4,267
2009,CHEVROLET,COLORADO CREW CAB,2.9,4,X,11.5,232
2009,CHEVROLET,COLORADO CREW CAB,2.9,4,X,11.6,232
2009,CHEVROLET,COLORADO CREW CAB,3.7,5,X,12.6,251
2009,CHEVROLET,COLORADO CREW CAB,5.3,8,X,13.6,271
2009,CHEVROLET,COLORADO CREW CAB 4X4,3.7,5,X,13.4,267
2009,CHEVROLET,COLORADO CREW CAB 4X4,5.3,8,X,14.8,297
2009,CHEVROLET,CORVETTE,6.2,8,Z,14.3,264
2009,CHEVROLET,CORVETTE,6.2,8,Z,12.9,244
2009,CHEVROLET,CORVETTE,7,8,Z,14.2,264
2009,CHEVROLET,CORVETTE #,6.2,8,Z,15.6,304
2009,CHEVROLET,EQUINOX,3.4,6,X,12.2,239
2009,CHEVROLET,EQUINOX,3.6,6,X,12.6,246
2009,CHEVROLET,EQUINOX AWD,3.4,6,X,12.2,239
2009,CHEVROLET,EQUINOX AWD,3.6,6,X,13,251
2009,CHEVROLET,EXPRESS CARGO,4.3,6,X,14.1,283
2009,CHEVROLET,EXPRESS CARGO,5.3,8,X,15.4,310
2009,CHEVROLET,EXPRESS CARGO AWD,5.3,8,X,15.6,320
2009,CHEVROLET,EXPRESS CARGO AWD FFV,5.3,8,X,15.6,320
2009,CHEVROLET,EXPRESS CARGO AWD FFV,5.3,8,E,21.4,306
2009,CHEVROLET,EXPRESS CARGO CONV,5.3,8,X,16.2,327
2009,CHEVROLET,EXPRESS CARGO CONV AWD,5.3,8,X,16.5,336
2009,CHEVROLET,EXPRESS CARGO CONV AWD FFV,5.3,8,X,16.5,336
2009,CHEVROLET,EXPRESS CARGO CONV AWD FFV,5.3,8,E,22.5,320
2009,CHEVROLET,EXPRESS CARGO CONV FFV,5.3,8,X,16.2,327
2009,CHEVROLET,EXPRESS CARGO CONV FFV,5.3,8,E,22.1,312
2009,CHEVROLET,EXPRESS CARGO FFV,5.3,8,X,15.4,310
2009,CHEVROLET,EXPRESS CARGO FFV,5.3,8,E,20.9,296
2009,CHEVROLET,EXPRESS PASSENGER,5.3,8,X,16.2,327
2009,CHEVROLET,EXPRESS PASSENGER AWD,5.3,8,X,16.5,336
2009,CHEVROLET,EXPRESS PASSENGER AWD FFV,5.3,8,X,16.5,336
2009,CHEVROLET,EXPRESS PASSENGER AWD FFV,5.3,8,E,22.5,320
2009,CHEVROLET,EXPRESS PASSENGER FFV,5.3,8,X,16.2,327
2009,CHEVROLET,EXPRESS PASSENGER FFV,5.3,8,E,22.1,312
2009,CHEVROLET,HHR FFV,2.2,4,X,9.6,189
2009,CHEVROLET,HHR FFV,2.2,4,E,13.2,181
2009,CHEVROLET,HHR FFV,2.2,4,X,9.2,179
2009,CHEVROLET,HHR FFV,2.2,4,E,12.6,173
2009,CHEVROLET,HHR FFV,2.4,4,Z,9.6,191
2009,CHEVROLET,HHR FFV,2.4,4,E,13.8,189
2009,CHEVROLET,HHR FFV,2.4,4,Z,9.7,191
2009,CHEVROLET,HHR FFV,2.4,4,E,12.6,174
2009,CHEVROLET,HHR PANEL FFV,2.2,4,X,9.6,189
2009,CHEVROLET,HHR PANEL FFV,2.2,4,E,13.2,181
2009,CHEVROLET,HHR PANEL FFV,2.2,4,X,9.2,179
2009,CHEVROLET,HHR PANEL FFV,2.2,4,E,12.6,173
2009,CHEVROLET,HHR PANEL FFV,2.4,4,Z,9.6,191
2009,CHEVROLET,HHR PANEL FFV,2.4,4,E,13.8,189
2009,CHEVROLET,HHR PANEL FFV,2.4,4,Z,9.7,191
2009,CHEVROLET,HHR PANEL FFV,2.4,4,E,12.6,174
2009,CHEVROLET,HHR PANEL TURBO,2,4,Z,10.8,207
2009,CHEVROLET,HHR PANEL TURBO,2,4,Z,9.8,196
2009,CHEVROLET,HHR TURBO,2,4,Z,10.8,207
2009,CHEVROLET,HHR TURBO,2,4,Z,9.8,196
2009,CHEVROLET,IMPALA,5.3,8,Z,12.9,248
2009,CHEVROLET,IMPALA FFV,3.5,6,X,10.8,207
2009,CHEVROLET,IMPALA FFV,3.5,6,E,14.8,197
2009,CHEVROLET,IMPALA FFV,3.9,6,X,12,230
2009,CHEVROLET,IMPALA FFV,3.9,6,E,16.3,216
2009,CHEVROLET,MALIBU,2.4,4,X,9.5,189
2009,CHEVROLET,MALIBU,2.4,4,X,9.4,179
2009,CHEVROLET,MALIBU,3.6,6,X,12.2,235
2009,CHEVROLET,MALIBU FFV,3.5,6,X,10.8,207
2009,CHEVROLET,MALIBU FFV,3.5,6,E,14.8,197
2009,CHEVROLET,MALIBU HYBRID,2.4,4,X,7.9,159
2009,CHEVROLET,SILVERADO,4.3,6,X,14.1,281
2009,CHEVROLET,SILVERADO,4.8,8,X,14.7,297
2009,CHEVROLET,SILVERADO,5.3,8,X,14.5,288
2009,CHEVROLET,SILVERADO,5.3,8,X,14.5,285
2009,CHEVROLET,SILVERADO,6,8,X,15.1,297
2009,CHEVROLET,SILVERADO 4X4,4.3,6,X,14.9,306
2009,CHEVROLET,SILVERADO 4X4,4.8,8,X,15.4,310
2009,CHEVROLET,SILVERADO 4X4,5.3,8,X,14.7,292
2009,CHEVROLET,SILVERADO 4X4,5.3,8,X,14.8,292
2009,CHEVROLET,SILVERADO 4X4,6,8,X,15.7,304
2009,CHEVROLET,SILVERADO 4X4 FFV,5.3,8,X,15,299
2009,CHEVROLET,SILVERADO 4X4 FFV,5.3,8,E,20.4,285
2009,CHEVROLET,SILVERADO 4X4 FFV,5.3,8,X,14.8,292
2009,CHEVROLET,SILVERADO 4X4 FFV,5.3,8,E,20.3,277
2009,CHEVROLET,SILVERADO 4X4 FFV,6.2,8,Z,17.7,336
2009,CHEVROLET,SILVERADO 4X4 FFV,6.2,8,E,22.7,307
2009,CHEVROLET,SILVERADO 4X4 HYBRID,6,8,X,10.5,235
2009,CHEVROLET,SILVERADO FFV,5.3,8,X,14.5,288
2009,CHEVROLET,SILVERADO FFV,5.3,8,E,19,264
2009,CHEVROLET,SILVERADO FFV,5.3,8,X,14.5,285
2009,CHEVROLET,SILVERADO FFV,5.3,8,E,20.1,272
2009,CHEVROLET,SILVERADO FFV,6.2,8,Z,17,324
2009,CHEVROLET,SILVERADO FFV,6.2,8,E,22,298
2009,CHEVROLET,SILVERADO HYBRID,6,8,X,9.8,218
2009,CHEVROLET,SILVERADO XFE FFV,5.3,8,X,14.5,283
2009,CHEVROLET,SILVERADO XFE FFV,5.3,8,E,19.4,262
2009,CHEVROLET,SUBURBAN,5.3,8,X,15,292
2009,CHEVROLET,SUBURBAN,6,8,X,15.6,301
2009,CHEVROLET,SUBURBAN FFV,5.3,8,X,15,292
2009,CHEVROLET,SUBURBAN FFV,5.3,8,E,20.6,277
2009,CHEVROLET,TAHOE,5.3,8,X,15,292
2009,CHEVROLET,TAHOE 4X4 FFV,5.3,8,X,15.1,294
2009,CHEVROLET,TAHOE 4X4 FFV,5.3,8,E,20.7,280
2009,CHEVROLET,TAHOE 4X4 FFV,6.2,8,Z,17.7,336
2009,CHEVROLET,TAHOE 4X4 FFV,6.2,8,E,22.7,307
2009,CHEVROLET,TAHOE FFV,5.3,8,X,15,292
2009,CHEVROLET,TAHOE FFV,5.3,8,E,20.6,277
2009,CHEVROLET,TAHOE HYBRID,6,8,X,9.8,218
2009,CHEVROLET,TAHOE HYBRID 4X4,6,8,X,10.5,235
2009,CHEVROLET,TAHOE XFE FFV,5.3,8,X,14.3,276
2009,CHEVROLET,TAHOE XFE FFV,5.3,8,E,19.1,254
2009,CHEVROLET,TRAILBLAZER 4X4,4.2,6,X,15.2,297
2009,CHEVROLET,TRAILBLAZER 4X4,5.3,8,X,14.8,290
2009,CHEVROLET,TRAILBLAZER AWD,6,8,Z,18.1,363
2009,CHEVROLET,TRAVERSE,3.6,6,X,12.7,248
2009,CHEVROLET,TRAVERSE AWD,3.6,6,X,13.1,255
2009,CHEVROLET,UPLANDER,3.9,6,X,13.1,255
2009,CHRYSLER,300,3.5,6,X,12.2,237
2009,CHRYSLER,300 AWD,3.5,6,X,12.6,248
2009,CHRYSLER,300C (MDS),5.7,8,X,13.5,255
2009,CHRYSLER,300C AWD (MDS),5.7,8,X,13.4,260
2009,CHRYSLER,300C SRT8,6.1,8,Z,16,313
2009,CHRYSLER,ASPEN 4X4 (MDS),5.7,8,X,15.7,308
2009,CHRYSLER,ASPEN 4X4 HYBRID,5.7,8,X,10.5,228
2009,CHRYSLER,PT CRUISER,2.4,4,X,11,223
2009,CHRYSLER,PT CRUISER,2.4,4,X,9.8,202
2009,CHRYSLER,SEBRING CONVERTIBLE,2.4,4,X,10.3,202
2009,CHRYSLER,SEBRING CONVERTIBLE,3.5,6,X,12.9,239
2009,CHRYSLER,SEBRING CONVERTIBLE FFV,2.7,6,X,11.7,225
2009,CHRYSLER,SEBRING CONVERTIBLE FFV,2.7,6,E,16.4,219
2009,CHRYSLER,SEBRING SEDAN,2.4,4,X,9.7,191
2009,CHRYSLER,SEBRING SEDAN,3.5,6,X,12.9,239
2009,CHRYSLER,SEBRING SEDAN FFV,2.7,6,X,10.8,212
2009,CHRYSLER,SEBRING SEDAN FFV,2.7,6,E,15.1,203
2009,CHRYSLER,TOWN & COUNTRY,4,6,X,12.2,237
2009,DODGE,AVENGER,2.4,4,X,9.7,191
2009,DODGE,AVENGER,3.5,6,X,12.9,239
2009,DODGE,AVENGER FFV,2.7,6,X,10.8,212
2009,DODGE,AVENGER FFV,2.7,6,E,15.1,203
2009,DODGE,CALIBER,1.8,4,X,8.3,175
2009,DODGE,CALIBER,2,4,X,9,191
2009,DODGE,CALIBER SRT4 #,2.4,4,X,10.9,214
2009,DODGE,CHALLENGER,3.5,6,X,12.2,237
2009,DODGE,CHALLENGER,5.7,8,X,13.3,253
2009,DODGE,CHALLENGER (MDS),5.7,8,X,13.5,255
2009,DODGE,CHALLENGER SRT8,6.1,8,Z,16,313
2009,DODGE,CHALLENGER SRT8,6.1,8,Z,15.6,292
2009,DODGE,CHARGER,2.7,6,X,11.3,223
2009,DODGE,CHARGER,3.5,6,X,12.2,237
2009,DODGE,CHARGER (MDS),5.7,8,X,13.5,255
2009,DODGE,CHARGER AWD,3.5,6,X,12.6,248
2009,DODGE,CHARGER AWD (MDS),5.7,8,X,13.4,260
2009,DODGE,CHARGER SRT8,6.1,8,Z,16,313
2009,DODGE,DAKOTA,3.7,6,X,14.4,285
2009,DODGE,DAKOTA,3.7,6,X,13.4,271
2009,DODGE,DAKOTA 4X4,3.7,6,X,15.6,315
2009,DODGE,DAKOTA 4X4,3.7,6,X,14.5,294
2009,DODGE,DAKOTA 4X4 FFV,4.7,8,X,15.6,310
2009,DODGE,DAKOTA 4X4 FFV,4.7,8,E,21.1,293
2009,DODGE,DAKOTA FFV,4.7,8,X,15.6,310
2009,DODGE,DAKOTA FFV,4.7,8,E,21.1,293
2009,DODGE,DURANGO 4X4 (MDS),5.7,8,X,15.7,308
2009,DODGE,DURANGO 4X4 FFV,4.7,8,X,15.6,310
2009,DODGE,DURANGO 4X4 FFV,4.7,8,E,21.1,293
2009,DODGE,GRAND CARAVAN,4,6,X,12.2,237
2009,DODGE,GRAND CARAVAN C/V FFV,3.3,6,X,12.3,242
2009,DODGE,GRAND CARAVAN C/V FFV,3.3,6,E,17.5,237
2009,DODGE,GRAND CARAVAN FFV,3.3,6,X,12.6,246
2009,DODGE,GRAND CARAVAN FFV,3.3,6,E,17.9,242
2009,DODGE,JOURNEY,2.4,4,X,11,221
2009,DODGE,JOURNEY,3.5,6,X,13.5,260
2009,DODGE,JOURNEY AWD,3.5,6,X,14.2,271
2009,DODGE,NITRO,3.7,6,X,13.2,260
2009,DODGE,NITRO 4X4,3.7,6,X,14,278
2009,DODGE,NITRO 4X4,4,6,X,13.5,271
2009,DODGE,RAM 1500,3.7,6,X,14.8,290
2009,DODGE,RAM 1500 (MDS),5.7,8,X,15.4,301
2009,DODGE,RAM 1500 4X4 (MDS),5.7,8,X,16.2,317
2009,DODGE,RAM 1500 4X4 FFV,4.7,8,X,16.6,329
2009,DODGE,RAM 1500 4X4 FFV,4.7,8,E,22.7,318
2009,DODGE,RAM 1500 FFV,4.7,8,X,15.6,310
2009,DODGE,RAM 1500 FFV,4.7,8,E,21.3,296
2009,DODGE,VIPER SRT10 CONVERTIBLE,8.4,10,Z,16.8,308
2009,DODGE,VIPER SRT10 COUPE,8.4,10,Z,16.8,308
2009,FERRARI,430 SCUDERI,4.3,8,Z,19,368
2009,FERRARI,430 SCUDERIA,4.3,8,Z,19,368
2009,FERRARI,599 GTB FIORANO,6,12,Z,20.1,391
2009,FERRARI,599 GTB FIORANO,6,12,Z,19.8,386
2009,FERRARI,612 SCAGLIETTI,5.7,12,Z,22.8,421
2009,FERRARI,612 SCAGLIETTI,5.7,12,Z,22.3,416
2009,FERRARI,F430 COUPE,4.3,8,Z,19,368
2009,FERRARI,F430 COUPE,4.3,8,Z,18.9,368
2009,FERRARI,F430 SPIDER,4.3,8,Z,19,368
2009,FERRARI,F430 SPIDER,4.3,8,Z,18.9,368
2009,FORD,CROWN VICTORIA FFV,4.6,8,X,13.4,258
2009,FORD,CROWN VICTORIA FFV,4.6,8,E,18.1,243
2009,FORD,EDGE,3.5,6,X,12.8,248
2009,FORD,EDGE AWD,3.5,6,X,13.6,267
2009,FORD,ESCAPE,2.5,4,X,10.1,202
2009,FORD,ESCAPE,2.5,4,X,9.2,191
2009,FORD,ESCAPE,3,6,X,11.5,225
2009,FORD,ESCAPE AWD,2.5,4,X,10.9,221
2009,FORD,ESCAPE AWD,3,6,X,12.1,239
2009,FORD,ESCAPE HYBRID,2.5,4,X,5.8,140
2009,FORD,ESCAPE HYBRID AWD,2.5,4,X,7,166
2009,FORD,EXPLORER 4X4,4,6,X,16.2,320
2009,FORD,EXPLORER 4X4,4.6,8,X,15.5,304
2009,FORD,EXPLORER SPORT TRAC,4,6,X,15.9,313
2009,FORD,EXPLORER SPORT TRAC,4.6,8,X,14.4,285
2009,FORD,EXPLORER SPORT TRAC 4X4,4,6,X,16.2,320
2009,FORD,EXPLORER SPORT TRAC 4X4,4.6,8,X,15.5,304
2009,FORD,F150,4.6,8,X,14.7,297
2009,FORD,F150,4.6,8,X,14.4,285
2009,FORD,F150 4X4,4.6,8,X,15.6,308
